,arm_name,metric_name,mean,sem,trial_index,n,frac_nonnull,rep,runner
7,1_2,offline_objective,51.19024398945822,1.0,1,333,51.19024398945822,1,MTGP
8,1_3,offline_objective,37.882796632812195,1.0,1,333,37.882796632812195,1,MTGP
9,1_4,offline_objective,51.21732829462505,1.0,1,333,51.21732829462505,1,MTGP
10,1_5,offline_objective,28.97713965388919,1.0,1,333,28.97713965388919,1,MTGP
11,1_6,offline_objective,57.781720965070306,1.0,1,333,57.781720965070306,1,MTGP
12,1_7,offline_objective,47.90007175727638,1.0,1,333,47.90007175727638,1,MTGP
13,1_8,offline_objective,50.390282371661065,1.0,1,333,50.390282371661065,1,MTGP
14,1_9,offline_objective,47.360922456405206,1.0,1,333,47.360922456405206,1,MTGP
15,1_10,offline_objective,51.83764349721294,1.0,1,333,51.83764349721294,1,MTGP
16,1_11,offline_objective,53.79837582087474,1.0,1,333,53.79837582087474,1,MTGP
17,1_12,offline_objective,40.55424004103466,1.0,1,333,40.55424004103466,1,MTGP
18,1_13,offline_objective,37.226166501322886,1.0,1,333,37.226166501322886,1,MTGP
19,1_14,offline_objective,49.20988483698025,1.0,1,333,49.20988483698025,1,MTGP
20,1_15,offline_objective,29.512637645162403,1.0,1,333,29.512637645162403,1,MTGP
21,1_16,offline_objective,31.32928943089857,1.0,1,333,31.32928943089857,1,MTGP
22,1_17,offline_objective,53.3267895372428,1.0,1,333,53.3267895372428,1,MTGP
23,1_18,offline_objective,49.01604370763893,1.0,1,333,49.01604370763893,1,MTGP
24,1_19,offline_objective,50.72998846313282,1.0,1,333,50.72998846313282,1,MTGP
25,1_20,offline_objective,29.696774189221973,1.0,1,333,29.696774189221973,1,MTGP
26,1_21,offline_objective,36.431623012339365,1.0,1,333,36.431623012339365,1,MTGP
27,1_22,offline_objective,27.60489933547493,1.0,1,333,27.60489933547493,1,MTGP
28,1_23,offline_objective,53.185568098818266,1.0,1,333,53.185568098818266,1,MTGP
29,1_24,offline_objective,50.669998037891375,1.0,1,333,50.669998037891375,1,MTGP
30,1_25,offline_objective,49.92321829853307,1.0,1,333,49.92321829853307,1,MTGP
31,1_26,offline_objective,24.100259707312013,1.0,1,333,24.100259707312013,1,MTGP
32,1_27,offline_objective,47.50278131332844,1.0,1,333,47.50278131332844,1,MTGP
33,1_28,offline_objective,25.596748184276947,1.0,1,333,25.596748184276947,1,MTGP
34,1_29,offline_objective,47.725059912996535,1.0,1,333,47.725059912996535,1,MTGP
35,2_0,offline_objective,52.757420878686894,1.0,2,2500,52.757420878686894,1,MTGP
36,2_1,offline_objective,42.90147772627246,1.0,2,2500,42.90147772627246,1,MTGP
37,2_2,offline_objective,53.70462037214871,1.0,2,2500,53.70462037214871,1,MTGP
38,2_3,offline_objective,53.67412475504437,1.0,2,2500,53.67412475504437,1,MTGP
39,2_0,objective,54.57750316214546,1.0,3,10000,54.57750316214546,1,MTGP
40,4_0,offline_objective,45.34374303096853,1.0,4,2500,45.34374303096853,1,MTGP
41,4_1,offline_objective,45.018791447112186,1.0,4,2500,45.018791447112186,1,MTGP
42,4_2,offline_objective,47.83838552641974,1.0,4,2500,47.83838552641974,1,MTGP
43,4_3,offline_objective,51.45581929180001,1.0,4,2500,51.45581929180001,1,MTGP
44,4_1,objective,59.416162928266864,1.0,5,10000,59.416162928266864,1,MTGP
45,6_0,offline_objective,47.92461133331183,1.0,6,2500,47.92461133331183,1,MTGP
46,6_1,offline_objective,54.153282948830345,1.0,6,2500,54.153282948830345,1,MTGP
47,6_2,offline_objective,47.665524053762915,1.0,6,2500,47.665524053762915,1,MTGP
48,6_3,offline_objective,55.69456606029344,1.0,6,2500,55.69456606029344,1,MTGP
49,6_2,objective,62.24186917433144,1.0,7,10000,62.24186917433144,1,MTGP
50,8_0,offline_objective,49.66365180716359,1.0,8,2500,49.66365180716359,1,MTGP
51,8_1,offline_objective,49.78578494147599,1.0,8,2500,49.78578494147599,1,MTGP
52,8_2,offline_objective,50.28279607399071,1.0,8,2500,50.28279607399071,1,MTGP
53,8_3,offline_objective,43.89651019834312,1.0,8,2500,43.89651019834312,1,MTGP
54,8_3,objective,60.74237301601397,1.0,9,10000,60.74237301601397,1,MTGP
55,10_0,offline_objective,48.94149850379513,1.0,10,2500,48.94149850379513,1,MTGP
56,10_1,offline_objective,52.672058457430296,1.0,10,2500,52.672058457430296,1,MTGP
57,10_2,offline_objective,46.41471856133547,1.0,10,2500,46.41471856133547,1,MTGP
58,10_3,offline_objective,44.2946804136994,1.0,10,2500,44.2946804136994,1,MTGP
59,10_1,objective,53.305270341208654,1.0,11,10000,53.305270341208654,1,MTGP
60,12_0,offline_objective,41.354162268677364,1.0,12,2500,41.354162268677364,1,MTGP
61,12_1,offline_objective,50.803664918971656,1.0,12,2500,50.803664918971656,1,MTGP
62,12_2,offline_objective,50.45368378538032,1.0,12,2500,50.45368378538032,1,MTGP
63,12_3,offline_objective,48.79326817219584,1.0,12,2500,48.79326817219584,1,MTGP
64,12_3,objective,55.65137387515609,1.0,13,10000,55.65137387515609,1,MTGP
65,14_0,offline_objective,47.24736998089658,1.0,14,2500,47.24736998089658,1,MTGP
66,14_1,offline_objective,50.7563820076139,1.0,14,2500,50.7563820076139,1,MTGP
67,14_2,offline_objective,56.12223844329276,1.0,14,2500,56.12223844329276,1,MTGP
68,14_3,offline_objective,51.326954635813784,1.0,14,2500,51.326954635813784,1,MTGP
69,14_1,objective,54.492736172812826,1.0,15,10000,54.492736172812826,1,MTGP
70,16_0,offline_objective,45.52258805291983,1.0,16,2500,45.52258805291983,1,MTGP
71,16_1,offline_objective,52.44051536115131,1.0,16,2500,52.44051536115131,1,MTGP
72,16_2,offline_objective,47.627895893296625,1.0,16,2500,47.627895893296625,1,MTGP
73,16_3,offline_objective,55.15647808876406,1.0,16,2500,55.15647808876406,1,MTGP
74,16_1,objective,61.91328513254387,1.0,17,10000,61.91328513254387,1,MTGP
75,18_0,offline_objective,44.04330172547077,1.0,18,2500,44.04330172547077,1,MTGP
76,18_1,offline_objective,52.23523556989275,1.0,18,2500,52.23523556989275,1,MTGP
77,18_2,offline_objective,50.924970982088155,1.0,18,2500,50.924970982088155,1,MTGP
78,18_3,offline_objective,46.88893210000813,1.0,18,2500,46.88893210000813,1,MTGP
79,18_1,objective,61.87027176072215,1.0,19,10000,61.87027176072215,1,MTGP
80,20_0,offline_objective,53.5481389610263,1.0,20,2500,53.5481389610263,1,MTGP
81,20_1,offline_objective,44.31157317621533,1.0,20,2500,44.31157317621533,1,MTGP
82,20_2,offline_objective,54.109110090202435,1.0,20,2500,54.109110090202435,1,MTGP
83,20_3,offline_objective,50.77875947473321,1.0,20,2500,50.77875947473321,1,MTGP
84,20_2,objective,62.36115113535091,1.0,21,10000,62.36115113535091,1,MTGP
85,22_0,offline_objective,53.201390649452584,1.0,22,2500,53.201390649452584,1,MTGP
86,22_1,offline_objective,51.274737232714116,1.0,22,2500,51.274737232714116,1,MTGP
87,22_2,offline_objective,55.4940113170309,1.0,22,2500,55.4940113170309,1,MTGP
88,22_3,offline_objective,54.03800700936863,1.0,22,2500,54.03800700936863,1,MTGP
89,22_1,objective,61.671588863530154,1.0,23,10000,61.671588863530154,1,MTGP
90,24_0,offline_objective,51.36631588295051,1.0,24,2500,51.36631588295051,1,MTGP
91,24_1,offline_objective,44.910177494253546,1.0,24,2500,44.910177494253546,1,MTGP
92,24_2,offline_objective,51.14664900602614,1.0,24,2500,51.14664900602614,1,MTGP
93,24_3,offline_objective,50.43803380034226,1.0,24,2500,50.43803380034226,1,MTGP
94,24_1,objective,56.331415708677625,1.0,25,10000,56.331415708677625,1,MTGP
95,26_0,offline_objective,43.9906763798552,1.0,26,2500,43.9906763798552,1,MTGP
96,26_1,offline_objective,53.850638084327315,1.0,26,2500,53.850638084327315,1,MTGP
97,26_2,offline_objective,53.81518991603438,1.0,26,2500,53.81518991603438,1,MTGP
98,26_3,offline_objective,46.87663797082268,1.0,26,2500,46.87663797082268,1,MTGP
99,26_3,objective,61.12438034207545,1.0,27,10000,61.12438034207545,1,MTGP
100,28_0,offline_objective,55.038893289316796,1.0,28,2500,55.038893289316796,1,MTGP
101,28_1,offline_objective,47.05987135600475,1.0,28,2500,47.05987135600475,1,MTGP
102,28_2,offline_objective,52.61913752436376,1.0,28,2500,52.61913752436376,1,MTGP
103,28_3,offline_objective,53.69329601996137,1.0,28,2500,53.69329601996137,1,MTGP
104,28_2,objective,58.24948635721399,1.0,29,10000,58.24948635721399,1,MTGP
105,30_0,offline_objective,54.29305789826529,1.0,30,2500,54.29305789826529,1,MTGP
106,30_1,offline_objective,49.05674508520315,1.0,30,2500,49.05674508520315,1,MTGP
107,30_2,offline_objective,52.3197269331812,1.0,30,2500,52.3197269331812,1,MTGP
108,30_3,offline_objective,52.18206009691687,1.0,30,2500,52.18206009691687,1,MTGP
109,30_2,objective,56.34424444984721,1.0,31,10000,56.34424444984721,1,MTGP
110,32_0,offline_objective,44.976359881306074,1.0,32,2500,44.976359881306074,1,MTGP
111,32_1,offline_objective,44.608675516667574,1.0,32,2500,44.608675516667574,1,MTGP
112,32_2,offline_objective,48.90004004126897,1.0,32,2500,48.90004004126897,1,MTGP
113,32_3,offline_objective,46.972555505177034,1.0,32,2500,46.972555505177034,1,MTGP
114,32_2,objective,62.58519164185589,1.0,33,10000,62.58519164185589,1,MTGP
115,34_0,offline_objective,51.1891404469029,1.0,34,2500,51.1891404469029,1,MTGP
116,34_1,offline_objective,45.880866023990286,1.0,34,2500,45.880866023990286,1,MTGP
117,34_2,offline_objective,49.27082551147141,1.0,34,2500,49.27082551147141,1,MTGP
118,34_3,offline_objective,46.71037327393271,1.0,34,2500,46.71037327393271,1,MTGP
119,34_1,objective,66.76295391889498,1.0,35,10000,66.76295391889498,1,MTGP
120,36_0,offline_objective,50.81189727635016,1.0,36,2500,50.81189727635016,1,MTGP
121,36_1,offline_objective,48.50316733851707,1.0,36,2500,48.50316733851707,1,MTGP
122,36_2,offline_objective,43.07880280613669,1.0,36,2500,43.07880280613669,1,MTGP
123,36_3,offline_objective,50.39713537394995,1.0,36,2500,50.39713537394995,1,MTGP
124,36_3,objective,61.36086666309133,1.0,37,10000,61.36086666309133,1,MTGP
125,38_0,offline_objective,44.55498833806182,1.0,38,2500,44.55498833806182,1,MTGP
126,38_1,offline_objective,50.634719308040665,1.0,38,2500,50.634719308040665,1,MTGP
127,38_2,offline_objective,50.88873055686123,1.0,38,2500,50.88873055686123,1,MTGP
128,38_3,offline_objective,50.614480835412216,1.0,38,2500,50.614480835412216,1,MTGP
129,38_2,objective,63.445212583479886,1.0,39,10000,63.445212583479886,1,MTGP
130,40_0,offline_objective,49.54704009002124,1.0,40,2500,49.54704009002124,1,MTGP
131,40_1,offline_objective,50.706182021356646,1.0,40,2500,50.706182021356646,1,MTGP
132,40_2,offline_objective,47.84658167113859,1.0,40,2500,47.84658167113859,1,MTGP
133,40_3,offline_objective,54.352379234244346,1.0,40,2500,54.352379234244346,1,MTGP
134,40_1,objective,60.03705604023735,1.0,41,10000,60.03705604023735,1,MTGP
0,0_0,objective,9.320957767656298,1.0,0,2000,9.320957767656298,2,MTGP
1,0_1,objective,47.673223130931476,1.0,0,2000,47.673223130931476,2,MTGP
2,0_2,objective,41.30289425471739,1.0,0,2000,41.30289425471739,2,MTGP
3,0_3,objective,25.032722104300394,1.0,0,2000,25.032722104300394,2,MTGP
4,0_4,objective,62.699529479957626,1.0,0,2000,62.699529479957626,2,MTGP
5,1_0,offline_objective,45.25915353826945,1.0,1,333,45.25915353826945,2,MTGP
6,1_1,offline_objective,39.569186761270494,1.0,1,333,39.569186761270494,2,MTGP
7,1_2,offline_objective,46.701938488981035,1.0,1,333,46.701938488981035,2,MTGP
8,1_3,offline_objective,30.97492887321418,1.0,1,333,30.97492887321418,2,MTGP
9,1_4,offline_objective,55.0284736222154,1.0,1,333,55.0284736222154,2,MTGP
10,1_5,offline_objective,44.66794719489387,1.0,1,333,44.66794719489387,2,MTGP
11,1_6,offline_objective,30.299586357108236,1.0,1,333,30.299586357108236,2,MTGP
12,1_7,offline_objective,41.87141713242542,1.0,1,333,41.87141713242542,2,MTGP
13,1_8,offline_objective,26.209555676105754,1.0,1,333,26.209555676105754,2,MTGP
14,1_9,offline_objective,53.68265728281787,1.0,1,333,53.68265728281787,2,MTGP
15,1_10,offline_objective,39.489848281171135,1.0,1,333,39.489848281171135,2,MTGP
16,1_11,offline_objective,48.58778794482905,1.0,1,333,48.58778794482905,2,MTGP
17,1_12,offline_objective,43.781736404891184,1.0,1,333,43.781736404891184,2,MTGP
18,1_13,offline_objective,22.77522080150118,1.0,1,333,22.77522080150118,2,MTGP
19,1_14,offline_objective,24.30220603700946,1.0,1,333,24.30220603700946,2,MTGP
20,1_15,offline_objective,49.680700673103296,1.0,1,333,49.680700673103296,2,MTGP
21,1_16,offline_objective,48.7731255355559,1.0,1,333,48.7731255355559,2,MTGP
22,1_17,offline_objective,48.41829116780177,1.0,1,333,48.41829116780177,2,MTGP
23,1_18,offline_objective,19.990057042587445,1.0,1,333,19.990057042587445,2,MTGP
24,1_19,offline_objective,41.925309299503006,1.0,1,333,41.925309299503006,2,MTGP
25,1_20,offline_objective,38.541277930020975,1.0,1,333,38.541277930020975,2,MTGP
26,1_21,offline_objective,50.78751573782151,1.0,1,333,50.78751573782151,2,MTGP
27,1_22,offline_objective,45.430955956401846,1.0,1,333,45.430955956401846,2,MTGP
28,1_23,offline_objective,24.70153042686399,1.0,1,333,24.70153042686399,2,MTGP
29,1_24,offline_objective,39.80675486222411,1.0,1,333,39.80675486222411,2,MTGP
30,1_25,offline_objective,47.20579437375705,1.0,1,333,47.20579437375705,2,MTGP
31,1_26,offline_objective,9.568170137229037,1.0,1,333,9.568170137229037,2,MTGP
32,1_27,offline_objective,52.312366418906194,1.0,1,333,52.312366418906194,2,MTGP
33,1_28,offline_objective,50.24427274014166,1.0,1,333,50.24427274014166,2,MTGP
34,1_29,offline_objective,30.24793626958094,1.0,1,333,30.24793626958094,2,MTGP
35,2_0,offline_objective,51.81954164719964,1.0,2,2500,51.81954164719964,2,MTGP
36,2_1,offline_objective,53.75307975795147,1.0,2,2500,53.75307975795147,2,MTGP
37,2_2,offline_objective,56.14862827669279,1.0,2,2500,56.14862827669279,2,MTGP
38,2_3,offline_objective,51.476111083748506,1.0,2,2500,51.476111083748506,2,MTGP
39,2_3,objective,59.56975300388846,1.0,3,10000,59.56975300388846,2,MTGP
40,4_0,offline_objective,53.086177185368136,1.0,4,2500,53.086177185368136,2,MTGP
41,4_1,offline_objective,47.004491455512365,1.0,4,2500,47.004491455512365,2,MTGP
42,4_2,offline_objective,45.41394900807375,1.0,4,2500,45.41394900807375,2,MTGP
43,4_3,offline_objective,48.13441683743778,1.0,4,2500,48.13441683743778,2,MTGP
44,4_3,objective,58.377641029352056,1.0,5,10000,58.377641029352056,2,MTGP
45,6_0,offline_objective,52.453038832828426,1.0,6,2500,52.453038832828426,2,MTGP
46,6_1,offline_objective,54.44463726829066,1.0,6,2500,54.44463726829066,2,MTGP
47,6_2,offline_objective,50.658993170805495,1.0,6,2500,50.658993170805495,2,MTGP
48,6_3,offline_objective,44.75419061463104,1.0,6,2500,44.75419061463104,2,MTGP
49,6_2,objective,54.679183994281814,1.0,7,10000,54.679183994281814,2,MTGP
50,8_0,offline_objective,49.9284716406969,1.0,8,2500,49.9284716406969,2,MTGP
